command,label
defrag C: /u /v,0
powershell Get-EventLog -LogName System -Newest 50,0
diskpart,0
fg %1,0
nslookup google.com,0
start notepad.exe,0
df -hT,0
mv /srv/data/requirements.txt /tmp/,0
ipconfig /release,0
passwd svc_deploy,0
ps aux | grep redis,0
chown ubuntu:svc_deploy /usr/local/bin/report.txt,0
powershell Restart-Service dnscache,0
w,0
tmux new-session -s prod,0
pwd,0
apt-get upgrade -y,0
powershell Get-Content D:\Projects\app\readme.md,0
cat /proc/cpuinfo | head -30,0
choco install nodejs -y,0
openssl genrsa -out /tmp/key.pem 2048,0
"wmic cpu get name,numberofcores",0
systemctl enable postgresql,0
docker build -t myapp:latest .,0
ip addr show,0
docker images,0
ln -s /home/bob/Downloads/report.txt /tmp/link,0
iptables -L -n -v,0
free -h,0
git status,0
tar -czf /tmp/backup.tar.gz /home/jenkins/Downloads,0
systemctl start postgresql,0
powershell Stop-Process -Name mmc -Force,0
openssl genrsa -out /tmp/key.pem 2048,0
docker-compose up -d,0
useradd -m svc_app,0
passwd alice,0
set,0
lspci,0
visudo,0
docker rm 4944,0
mkdir -p /srv/data/backup,0
net use * /delete,0
curl -s https://github.com,0
docker-compose down,0
ss -tulnp,0
del /f /q C:\Users\jsmith\Desktop\notes.txt,0
df -hT,0
npm install -g nodemon,0
npm install -g eslint,0
cat /proc/meminfo,0
net view \\server5,0
gpupdate /force,0
pip3 list,0
netstat -tulnp,0
net start dnscache,0
visudo,0
docker images,0
dig example.com A,0
reg query HKCU\Software\Microsoft\Office /s,0
winget search vlc,0
lspci,0
uname -r,0
apt-get update,0
npm install -g prettier,0
ls /srv/data,0
usermod -aG sudo alice,0
netstat -an | findstr ESTABLISHED,0
ping 10.0.0.254 -t,0
jobs,0
crontab -l,0
docker stop 3440,0
openssl genrsa -out /tmp/key.pem 2048,0
powershell Get-Service bits,0
systemctl enable mysql,0
lspci,0
ps aux,0
fg %1,0
logrotate /etc/logrotate.conf,0
clamav --scan /home/devops/,0
ps aux,0
crontab -e,0
rename D:\Projects\app\old.txt new.txt,0
"wmic logicaldisk get deviceid,freespace,size",0
who,0
kill -9 53216,0
expand C:\Windows\Temp\image.png -F:* C:\Extracted\,0
crontab -l,0
df -hT,0
tail -f /var/log/syslog,0
watch -n 3 df -h,0
hostname,0
powershell Get-ComputerInfo,0
chmod 755 /home/bob/script.sh,0
shutdown /a,0
attrib +r C:\Users\admin\Downloads\data.csv,0
powershell Get-NetIPAddress,0
last -n 20,0
pwd,0
timedatectl status,0
usermod -aG sudo devops,0
"tasklist /fi ""imagename eq mspaint.exe""",0
cp /var/www/html/Makefile /tmp/,0
whoami,0
systemctl start mysql,0
docker rmi ubuntu:3.11,0
df -hT,0
tmux new-session -s dev,0
ln -s /etc/notes.md /tmp/link,0
ssh -p 2222 root@8.8.8.8 'uptime',0
systemctl restart redis,0
apt-cache search tmux,0
ping -c 6 192.168.1.1,0
hostname,0
dmesg | tail -n 50,0
apt-get remove build-essential,0
powershell Get-Date,0
iptables -L -n -v,0
nslookup github.com,0
wmic service where name='bits' get state,0
git merge hotfix,0
rsync -avz /usr/local/bin/ user@10.0.0.1:/backup/,0
ip link show,0
ifconfig,0
powershell Get-Process,0
"wmic memorychip get capacity,speed",0
diff /var/log/README.md /tmp/notes.md,0
"find /home/bob -name ""*.log"" -mtime +7",0
last -n 20,0
nohup ./worker.sh &,0
docker-compose logs --tail=100,0
date /t,0
powershell Get-Process,0
copy C:\Windows\SysWOW64\data.csv C:\Users\mwilliams\Downloads\,0
ls -la /etc,0
ss -tulnp,0
pathping 192.168.1.1,0
"grep -i ""failed"" /var/log/auth.log",0
ping 10.0.0.254 -t,0
who,0
sfc /scannow,0
ping 8.8.8.8 -n 9,0
more C:\Temp\report.docx,0
ssh -p 22 jenkins@172.16.0.1 'uptime',0
docker run -d -p 8253:7450 node,0
choco list --local-only,0
visudo,0
docker-compose up -d,0
ifconfig,0
eventvwr,0
driverquery,0
nohup ./worker.sh &,0
powershell Compress-Archive -Path C:\Users\svc_backup\Downloads -DestinationPath C:\Temp\archive.zip,0
more C:\Users\admin\Documents\setup.exe,0
eventvwr,0
vssadmin list shadows,0
printenv PATH,0
"git commit -m ""Update README.md""",0
service apache2 status,0
cat /proc/meminfo,0
echo %COMPUTERNAME%,0
sort C:\Windows\System32\readme.md /o C:\Temp\sorted.txt,0
tar -czf /tmp/backup.tar.gz /home/svc_deploy,0
free -h,0
"find /tmp -type f -name ""*.tmp"" -delete",0
docker ps,0
ip addr show,0
nice -n 4 python3 script.py,0
mkdir C:\Temp\archive,0
"tasklist /fi ""imagename eq calc.exe""",0
docker build -t myapp:1.0 .,0
powershell Stop-Process -Name regedit -Force,0
groupadd deploy,0
systemctl status apache2,0
ssh jenkins@1.1.1.1,0
less /var/log/Makefile,0
powershell Get-EventLog -LogName System -Newest 50,0
docker run -d -p 7962:6060 node,0
docker-compose logs --tail=100,0
touch /var/log/README.md,0
docker ps,0
pip3 list,0
wmic process list brief,0
driverquery,0
"tasklist /fi ""imagename eq control.exe""",0
visudo,0
ls -lhS /srv/data,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
service redis status,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
cd /srv/data,0
set,0
clamscan -r /tmp/,0
docker ps,0
arp -a,0
docker run -d -p 4080:7204 node,0
docker stop 1945,0
docker logs -f 6049,0
robocopy C:\ProgramData\logs D:\Backup /mir /log:C:\Temp\robocopy.log,0
dir C:\Program Files\Office /b /s,0
netstat -an | findstr ESTABLISHED,0
git diff HEAD~1,0
apt-get remove nodejs,0
taskkill /f /im control.exe,0
pathping 192.168.1.1,0
docker-compose logs --tail=100,0
ipconfig /renew,0
ss -tulnp,0
date,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
msiexec /i C:\Installers\putty_setup.msi /quiet /norestart,0
uname -r,0
uptime,0
docker ps -a,0
id,0
whoami,0
start control.exe,0
choco list --local-only,0
apt-cache search curl,0
clip < C:\Windows\SysWOW64\backup.zip,0
winget search git,0
dir C:\Users\svc_backup\Documents /b /s,0
docker exec -it 9920 /bin/bash,0
git add README.md,0
hostname,0
"grep -r ""error"" /var/log/",0
ln -s /usr/local/bin/app.log /tmp/link,0
traceroute 10.0.0.1,0
driverquery,0
ipconfig /renew,0
git status,0
rename C:\Program Files\Office\old.txt new.txt,0
sc query wuauserv,0
ipconfig /flushdns,0
docker ps,0
net use Z: \\server01\share /persistent:yes,0
netstat -ano,0
cat /proc/meminfo,0
git fetch --all,0
"find /var/www/html -name ""*.log"" -mtime +7",0
arp -a,0
powershell Get-Service lanmanserver,0
iptables -L -n -v,0
"find /srv/data -name ""*.log"" -mtime +7",0
systemctl disable postgresql,0
ps aux | grep mysql,0
less /opt/app/data.csv,0
"tasklist /fi ""imagename eq control.exe""",0
vssadmin list shadows,0
"git commit -m ""Update README.md""",0
sudo systemctl daemon-reload,0
net use Z: \\filesvr\data /persistent:yes,0
uptime,0
systemctl enable docker,0
date,0
powershell Get-Disk,0
ps aux,0
whoami,0
sort C:\Windows\SysWOW64\config.ini /o C:\Temp\sorted.txt,0
tail -n 24 /home/devops/Downloads/report.txt,0
last -n 20,0
who,0
choco list --local-only,0
lscpu,0
chmod 755 /etc/script.sh,0
nohup ./worker.sh &,0
wmic service where name='dnscache' get state,0
npm audit fix,0
echo %USERNAME%,0
shutdown /a,0
net view \\server3,0
id,0
tracert 192.168.1.1,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
touch /usr/local/bin/backup.tar.gz,0
top -bn1,0
type C:\Program Files\Office\budget.xlsx,0
watch -n 4 df -h,0
pwd,0
cat /etc/os-release,0
diff /var/www/html/data.csv /tmp/script.sh,0
docker build -t myapp:dev .,0
pip install numpy,0
du -sh /tmp,0
docker build -t myapp:latest .,0
docker-compose down,0
systemctl enable postgresql,0
npm audit fix,0
systemctl start docker,0
netstat -an | findstr ESTABLISHED,0
less /home/alice/Downloads/data.csv,0
who,0
ssh charlie@10.0.0.1,0
nice -n 2 python3 script.py,0
hostname,0
chown devops:jenkins /etc/Makefile,0
docker rmi nginx:3.11,0
defrag C: /u /v,0
powershell Get-Service wscsvc,0
export PATH=$PATH:/usr/local/bin,0
sort C:\Windows\SysWOW64\backup.zip /o C:\Temp\sorted.txt,0
ipconfig /flushdns,0
net stop eventlog,0
net use Z: \\server01\share /persistent:yes,0
last -n 20,0
powershell Get-Process,0
"grep -i ""failed"" /var/log/auth.log",0
sc query wscsvc,0
powershell Get-NetIPAddress,0
del /f /q C:\Program Files\Office\readme.md,0
pathping 1.1.1.1,0
tmux new-session -s monitor,0
alias ll='ls -la',0
rename C:\Users\jsmith\Documents\old.txt new.txt,0
rmdir /s /q C:\Temp\old,0
ping -c 10 172.16.0.1,0
rename C:\Windows\SysWOW64\old.txt new.txt,0
clip < C:\Users\bob\Desktop\backup.zip,0
powershell Get-Disk,0
chmod 644 /var/log/backup.tar.gz,0
ip addr show,0
cat /etc/os-release,0
wmic service where name='bits' get state,0
printenv PATH,0
docker rmi nginx:latest,0
ps aux,0
start notepad.exe,0
echo %USERNAME%,0
printenv PATH,0
hostname,0
id,0
crontab -e,0
arp -a,0
del /f /q C:\Windows\System32\app.log,0
git stash,0
nohup ./worker.sh &,0
echo %COMPUTERNAME%,0
nslookup microsoft.com,0
rm -f /tmp/requirements.txt,0
crontab -e,0
ip link show,0
netstat -an | findstr ESTABLISHED,0
net stop wscsvc,0
dig example.com A,0
ipconfig /renew,0
clip < D:\Projects\app\config.ini,0
powershell Get-Content C:\ProgramData\logs\setup.exe,0
powershell Compress-Archive -Path C:\Users\dave\AppData\Local -DestinationPath C:\Temp\archive.zip,0
lsblk,0
nohup ./worker.sh &,0
free -h,0
powershell Get-Service eventlog,0
wmic service where name='lanmanserver' get state,0
apt-get autoremove -y,0
net share Documents=C:\Users\jsmith\Desktop,0
"grep -i ""failed"" /var/log/auth.log",0
net stop bits,0
cat /etc/os-release,0
service nginx status,0
ifconfig,0
docker images,0
source /home/root/.bashrc,0
snap refresh,0
whoami,0
git checkout -b feature/fix-88,0
hostname,0
hostname,0
ssh root@192.168.1.1,0
systeminfo,0
ip route show,0
powershell Get-EventLog -LogName System -Newest 50,0
hostname,0
powershell Get-EventLog -LogName System -Newest 50,0
lsblk,0
systemctl restart cron,0
"wmic cpu get name,numberofcores",0
set,0
copy C:\Temp\readme.md C:\Temp\,0
choco upgrade all -y,0
whoami,0
more C:\ProgramData\logs\backup.zip,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
locale,0
time /t,0
expand C:\Windows\Temp\budget.xlsx -F:* C:\Extracted\,0
snap install tmux,0
echo %USERNAME%,0
"journalctl --since ""1 hour ago""",0
vmstat 1 5,0
rmdir /s /q C:\Temp\cache,0
last -n 20,0
lscpu,0
hostname,0
chmod 755 /srv/data/script.sh,0
hostname,0
defrag C: /u /v,0
powershell Get-Service bits,0
ps aux | grep ssh,0
sudo -l,0
powershell Get-Date,0
taskkill /f /im mspaint.exe,0
git stash,0
traceroute 8.8.8.8,0
ps aux,0
tmux new-session -s dev,0
pip3 install -r requirements.txt,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
ln -s /usr/local/bin/Makefile /tmp/link,0
"wmic cpu get name,numberofcores",0
msiexec /i C:\Installers\python3_setup.msi /quiet /norestart,0
move C:\ProgramData\logs\image.png C:\Temp\,0
hostname,0
nice -n 9 python3 script.py,0
bg %1,0
git pull origin develop,0
msiexec /i C:\Installers\python3_setup.msi /quiet /norestart,0
systemctl disable postgresql,0
watch -n 6 df -h,0
sfc /scannow,0
cat /etc/os-release,0
systemctl enable ssh,0
source /home/root/.bashrc,0
"journalctl --since ""1 hour ago""",0
whoami,0
dig github.com A,0
npm install,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
ls -la /srv/data,0
expand C:\Windows\Temp\app.log -F:* C:\Extracted\,0
mv /usr/local/bin/config.yaml /tmp/,0
date,0
useradd -m newuser,0
top -bn1,0
chmod 644 /etc/script.sh,0
id,0
net start dnscache,0
watch -n 10 df -h,0
cat /proc/meminfo,0
logrotate /etc/logrotate.conf,0
git status,0
ping 172.16.5.10 -n 10,0
hostname,0
"wmic memorychip get capacity,speed",0
tar -czf /tmp/backup.tar.gz /tmp,0
netstat -ano,0
cat /proc/cpuinfo | head -30,0
nohup ./worker.sh &,0
git pull origin main,0
mkdir C:\Users\svc_backup\Desktop\archive,0
clamscan -r /tmp/,0
less /usr/local/bin/script.sh,0
docker exec -it 9199 /bin/bash,0
powershell Get-NetIPAddress,0
apt-get remove vim,0
tmux new-session -s dev,0
ssh ubuntu@192.168.1.1,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
powershell Get-ChildItem D:\Projects\app,0
apt-get install -y unzip,0
cd /var/www/html,0
apt-cache search unzip,0
echo %PATH%,0
git fetch --all,0
docker pull python:latest,0
ps aux,0
netstat -ano,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
robocopy D:\Projects\app D:\Backup /mir /log:C:\Temp\robocopy.log,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
chmod 755 /var/www/html/script.sh,0
powershell Stop-Process -Name taskmgr -Force,0
"git commit -m ""Update Makefile""",0
"grep -i ""failed"" /var/log/auth.log",0
printenv PATH,0
sort C:\Windows\System32\data.csv /o C:\Temp\sorted.txt,0
ipconfig /all,0
ls /usr/local/bin,0
lsblk,0
copy C:\Program Files\Office\setup.exe C:\Users\bob\Desktop\,0
more D:\Projects\app\config.ini,0
docker rm 2867,0
df -h,0
export PATH=$PATH:/usr/local/bin,0
systemctl start docker,0
lsusb,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
apt-cache search tree,0
docker rm 3826,0
ssh -p 22 charlie@172.16.0.1 'uptime',0
reg query HKCU\Software\Microsoft\Office /s,0
diff /etc/app.log /tmp/backup.tar.gz,0
powershell Get-ChildItem C:\Windows\SysWOW64,0
git status,0
powershell Get-Process,0
free -h,0
git diff HEAD~1,0
more C:\Users\charlie\Downloads\backup.zip,0
chkdsk C: /f /r,0
export PATH=$PATH:/usr/local/bin,0
netstat -tulnp,0
powershell Get-Service spooler,0
systemctl stop redis,0
net share Documents=D:\Projects\app,0
history | tail -20,0
msiexec /i C:\Installers\git_setup.msi /quiet /norestart,0
free -h,0
visudo,0
sudo systemctl daemon-reload,0
date,0
source /home/ubuntu/.bashrc,0
git clone https://github.com/org/repo.git,0
systeminfo,0
ipconfig /release,0
cat /etc/data.csv,0
tail -n 39 /etc/Makefile,0
sudo systemctl daemon-reload,0
clamscan -r /tmp/,0
driverquery,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
ip route show,0
npm install -g eslint,0
git branch -a,0
touch /opt/app/notes.md,0
ssh -p 22 devops@172.16.0.1 'uptime',0
apt-cache search net-tools,0
whoami,0
git fetch --all,0
reg query HKCU\Software\Microsoft\Office /s,0
wc -l /var/log/requirements.txt,0
git push origin master,0
powershell Get-Service eventlog,0
cd /var/log,0
dpkg -l | grep tmux,0
dig example.com A,0
defrag C: /u /v,0
journalctl -u ssh -n 100,0
iptables -L -n -v,0
ip addr show,0
openssl genrsa -out /tmp/key.pem 2048,0
echo %COMPUTERNAME%,0
msiexec /i C:\Installers\putty_setup.msi /quiet /norestart,0
pathping 172.16.5.10,0
winget list,0
choco upgrade all -y,0
tar -czf /tmp/backup.tar.gz /home/jenkins/Downloads,0
ln -s /opt/app/app.log /tmp/link,0
ip route show,0
w,0
whoami,0
docker pull nginx:latest,0
env,0
openssl genrsa -out /tmp/key.pem 2048,0
nslookup ubuntu.com,0
docker run -d -p 6998:5681 nginx,0
echo %USERNAME%,0
docker rm 6869,0
taskkill /f /im control.exe,0
cat /etc/os-release,0
touch /opt/app/Makefile,0
ip route show,0
journalctl -u ssh -n 100,0
fg %1,0
choco install winscp -y,0
apt-get install -y nmap,0
net use Z: \\server01\share /persistent:yes,0
ver,0
docker rmi nginx:latest,0
powershell Restart-Service dnscache,0
docker stop 1011,0
git push origin master,0
choco upgrade all -y,0
ps aux | grep mysql,0
ping -c 3 172.16.0.1,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
systeminfo,0
uname -a,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
net view \\server4,0
htop,0
"find /opt/app -name ""*.log"" -mtime +7",0
echo %COMPUTERNAME%,0
dir C:\Program Files\Office,0
wmic process list brief,0
choco upgrade all -y,0
tail -n 38 /usr/local/bin/report.txt,0
apt-get install -y net-tools,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
git diff HEAD~1,0
choco upgrade all -y,0
at now + 5 minutes,0
"grep -r ""error"" /var/log/",0
free -h,0
whoami /groups,0
time /t,0
time /t,0
systemctl start cron,0
ps aux,0
powershell Get-Process,0
uptime,0
choco list --local-only,0
powershell Get-Content C:\Users\alice\Desktop\image.png,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
git branch -a,0
dpkg -l | grep nodejs,0
rm -rf /tmp/old,0
timedatectl status,0
git merge develop,0
whoami,0
date /t,0
powershell Get-Service eventlog,0
winget upgrade putty,0
dpkg -l | grep jq,0
systemctl stop mysql,0
ln -s /etc/notes.md /tmp/link,0
wget -q https://example.com -O /tmp/index.html,0
ps aux | grep postgresql,0
clamav --scan /home/root/,0
lsusb,0
ssh alice@10.0.0.1,0
sudo systemctl daemon-reload,0
vmstat 1 5,0
driverquery,0
chmod 644 /usr/local/bin/README.md,0
rmdir /s /q C:\Temp\cache,0
systemctl restart mysql,0
lscpu,0
git log --oneline -10,0
npm install -g prettier,0
docker-compose logs --tail=100,0
net start wuauserv,0
sc query wuauserv,0
df -h,0
mkdir -p /home/alice/archive,0
logrotate /etc/logrotate.conf,0
ss -tulnp,0
usermod -aG sudo ubuntu,0
git diff HEAD~1,0
cat /proc/meminfo,0
systeminfo,0
powershell Get-EventLog -LogName System -Newest 50,0
nslookup google.com,0
killall apache2,0
clamscan -r /tmp/,0
pwd,0
powershell Test-Connection 1.1.1.1 -Count 4,0
service docker status,0
taskkill /pid 6081 /f,0
git stash pop,0
diff /home/root/config.yaml /tmp/script.sh,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
docker run -d -p 8015:7987 nginx,0
killall mysql,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
rmdir /s /q C:\Temp\trash,0
powershell Get-Process,0
mkdir C:\Windows\System32\logs,0
ssh-keygen -t rsa -b 4096 -f /home/svc_deploy/.ssh/id_rsa,0
chkdsk C: /f /r,0
uname -a,0
winget list,0
ip route show,0
reg query HKCU\Software\Microsoft\Office /s,0
ipconfig /release,0
bg %1,0
git push origin develop,0
taskkill /f /im explorer.exe,0
wmic process list brief,0
passwd devops,0
clamscan -r /tmp/,0
pip3 install -r requirements.txt,0
arp -a,0
useradd -m deploy,0
chkdsk C: /f /r,0
npm update,0
powershell Restart-Service bits,0
time /t,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
tail -f /var/log/syslog,0
netstat -ano,0
rmdir /s /q C:\Temp\old,0
netstat -an | findstr ESTABLISHED,0
docker-compose logs --tail=100,0
npm install,0
free -h,0
powershell Get-Disk,0
clip < C:\Users\jsmith\Documents\config.ini,0
systemctl disable postgresql,0
who,0
systemctl enable ssh,0
wmic process list brief,0
uname -a,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
groupadd deploy,0
net view \\server2,0
head -n 38 /home/ubuntu/config.yaml,0
docker build -t myapp:1.0 .,0
systemctl status cron,0
whoami,0
docker stop 1130,0
npm update,0
ls -la /etc,0
chmod 755 /usr/local/bin/script.sh,0
sudo -l,0
gpresult /r,0
chown charlie:alice /opt/app/notes.md,0
apt-get autoremove -y,0
del /f /q D:\Projects\app\data.csv,0
kill -9 7812,0
cd /var/www/html,0
git status,0
source /home/alice/.bashrc,0
