command,mitre_id
systemctl status nginx > /dev/null 2>&1 # task_763,Benign
kubectl get deployments -n dev --watch,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_659,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_92.ps1,Benign
terraform init -upgrade,Benign
"Get-Content | Select-Object Name, Id",Benign
Get-Service | % { $_.Name },Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_67.ps1,Benign
terraform init -upgrade,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_22.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_60.ps1,Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 34,Benign
kubectl get pods -n staging -o wide,Benign
kubectl get services -n dev --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6589',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_221,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7354',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6575',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2153',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 82,Benign
Get-Service | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 53,Benign
terraform plan -out=tfplan,Benign
kubectl get pods -n production -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_77.ps1,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 41,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_654,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 88,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_414,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 20,Benign
terraform destroy -auto-approve,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_508,Benign
"Get-EventLog -LogName System | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1550',Benign
terraform init -upgrade,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1347',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_63.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_598,Benign
systemctl status nginx > /dev/null 2>&1 # task_364,Benign
kubectl get configmaps -n staging -o wide,Benign
kubectl get pods -n monitoring -o wide,Benign
kubectl get configmaps -n staging -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 29,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_13.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_18.ps1,Benign
Get-ADUser | Sort-Object -Descending,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_6.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_70.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 38,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 27,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6698',Benign
kubectl get deployments -n staging --watch,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_452",Benign
Get-ADUser | % { $_.Name },Benign
terraform destroy -auto-approve,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_28.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 38,Benign
Get-EventLog -LogName System | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 74,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_410,Benign
Get-Content | Sort-Object -Descending,Benign
systemctl status nginx > /dev/null 2>&1 # task_132,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 66,Benign
kubectl get pods -n monitoring --watch,Benign
kubectl get deployments -n monitoring -o wide,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 74,Benign
terraform plan -out=tfplan,Benign
kubectl get configmaps -n production -o wide,Benign
terraform plan -out=tfplan,Benign
terraform apply -auto-approve,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_94.ps1,Benign
Get-Service | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 47,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_25.ps1,Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6892',Benign
"Get-ADUser | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8037',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 56,Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
cat /var/log/syslog | grep 'systemd' | tail -n 72,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 50,Benign
terraform apply -auto-approve,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
Get-EventLog -LogName System | % { $_.Name },Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5611',Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_66.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_95.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 55,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9281',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 78,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_985",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 63,Benign
kubectl get configmaps -n dev -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 94,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7762',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6318',Benign
terraform plan -out=tfplan,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 80,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_74.ps1,Benign
kubectl get configmaps -n production -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 95,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_4.ps1,Benign
Get-Process | Sort-Object -Descending,Benign
terraform plan -out=tfplan,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_20.ps1,Benign
kubectl get configmaps -n kube-system -o wide,Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5256',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9196',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 28,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2410',Benign
kubectl get deployments -n monitoring -o wide,Benign
Get-Content | % { $_.Name },Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
cat /var/log/syslog | grep 'systemd' | tail -n 49,Benign
systemctl status nginx > /dev/null 2>&1 # task_445,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 23,Benign
kubectl get nodes -n monitoring -o wide,Benign
kubectl get services -n dev --watch,Benign
kubectl get deployments -n dev -o wide,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_64.ps1,Benign
kubectl get services -n production --watch,Benign
kubectl get pods -n monitoring -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5248',Benign
terraform init -upgrade,Benign
systemctl status nginx > /dev/null 2>&1 # task_198,Benign
systemctl status nginx > /dev/null 2>&1 # task_788,Benign
systemctl status nginx > /dev/null 2>&1 # task_410,Benign
terraform destroy -auto-approve,Benign
kubectl get services -n production -o wide,Benign
kubectl get pods -n kube-system -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8140',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 44,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6450',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7359',Benign
kubectl get nodes -n kube-system -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 84,Benign
kubectl get pods -n staging --watch,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_96.ps1,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_11.ps1,Benign
terraform plan -out=tfplan,Benign
kubectl get deployments -n staging -o wide,Benign
terraform init -upgrade,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_503,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_515,Benign
kubectl get deployments -n monitoring -o wide,Benign
Get-Process | % { $_.Name },Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5777',Benign
systemctl status nginx > /dev/null 2>&1 # task_404,Benign
terraform apply -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 82,Benign
terraform apply -auto-approve,Benign
kubectl get services -n staging -o wide,Benign
terraform apply -auto-approve,Benign
terraform init -upgrade,Benign
systemctl status nginx > /dev/null 2>&1 # task_431,Benign
"Get-Process | Select-Object Name, Id",Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_142,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 32,Benign
terraform apply -auto-approve,Benign
kubectl get deployments -n monitoring -o wide,Benign
kubectl get configmaps -n kube-system --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6687',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_294,Benign
kubectl get services -n production -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8128',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 14,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_43.ps1,Benign
Get-Process | Sort-Object -Descending,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1262',Benign
terraform apply -auto-approve,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_64.ps1,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_240",Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_148,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5875',Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_908,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_85.ps1,Benign
kubectl get services -n monitoring --watch,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_93.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2017',Benign
kubectl get nodes -n monitoring -o wide,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_860",Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_534",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 56,Benign
kubectl get deployments -n production -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9403',Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
systemctl status nginx > /dev/null 2>&1 # task_461,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8800',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 66,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_66.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_3.ps1,Benign
terraform apply -auto-approve,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_137",Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
kubectl get configmaps -n monitoring -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5346',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_96.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6095',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 10,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_254,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_74.ps1,Benign
terraform init -upgrade,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_1.ps1,Benign
kubectl get configmaps -n production -o wide,Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2822',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_58.ps1,Benign
terraform destroy -auto-approve,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_625",Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_5.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 42,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 54,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_971,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 39,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_492",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2701',Benign
systemctl status nginx > /dev/null 2>&1 # task_851,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 42,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1602',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 20,Benign
terraform destroy -auto-approve,Benign
Get-Service | % { $_.Name },Benign
terraform init -upgrade,Benign
systemctl status nginx > /dev/null 2>&1 # task_811,Benign
terraform apply -auto-approve,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_83.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 100,Benign
terraform init -upgrade,Benign
terraform apply -auto-approve,Benign
terraform apply -auto-approve,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_59.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_352,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2177',Benign
Get-Process | % { $_.Name },Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_388,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 21,Benign
kubectl get configmaps -n staging --watch,Benign
kubectl get configmaps -n dev -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 33,Benign
kubectl get configmaps -n kube-system -o wide,Benign
systemctl status nginx > /dev/null 2>&1 # task_794,Benign
kubectl get nodes -n dev --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3225',Benign
kubectl get pods -n monitoring -o wide,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_429",Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_12.ps1,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_9.ps1,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_593",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 91,Benign
kubectl get nodes -n production -o wide,Benign
Get-Content | Sort-Object -Descending,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_86.ps1,Benign
kubectl get services -n monitoring --watch,Benign
kubectl get nodes -n kube-system -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 68,Benign
terraform plan -out=tfplan,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7083',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3725',Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_71.ps1,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_211,Benign
kubectl get pods -n production --watch,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_11.ps1,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_92.ps1,Benign
kubectl get services -n kube-system -o wide,Benign
Get-EventLog -LogName System | % { $_.Name },Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_80.ps1,Benign
kubectl get pods -n production -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 76,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_129",Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_434",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 24,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_220",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3107',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4683',Benign
systemctl status nginx > /dev/null 2>&1 # task_369,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 56,Benign
kubectl get deployments -n dev --watch,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_14.ps1,Benign
